STATIONS_ID;MESS_DATUM;QN_3;F;D;eor
        183;2023011123;    3;   8.6; 220;eor
        183;2023011200;    3;   8.9; 220;eor
        183;2023011201;    3;  10.1; 210;eor
        183;2023011202;    3;  10.4; 210;eor
        183;2023011203;    3;  11.4; 210;eor
        183;2023011204;    3;  12.3; 220;eor
        183;2023011205;    3;  11.0; 230;eor
        183;2023011206;    3;  10.1; 220;eor
        183;2023011207;    3;   9.5; 220;eor
        183;2023011208;    3;   8.8; 210;eor
        183;2023011209;    3;   9.4; 200;eor
        183;2023011210;    3;  10.0; 200;eor
        183;2023011211;    3;  10.7; 200;eor
        183;2023011212;    3;  12.3; 200;eor
        183;2023011213;    3;  15.1; 210;eor
        183;2023011214;    3;  15.4; 220;eor
        183;2023011215;    3;  14.3; 220;eor
        183;2023011216;    3;  14.0; 240;eor
        183;2023011217;    3;  15.1; 250;eor
        183;2023011218;    3;  13.0; 250;eor
        183;2023011219;    3;   8.7; 250;eor
        183;2023011220;    3;   7.2; 240;eor
        183;2023011221;    3;   5.7; 220;eor
        183;2023011222;    3;   6.9; 200;eor
        183;2023011223;    3;   8.0; 200;eor
        183;2023011300;    3;   9.6; 210;eor
        183;2023011301;    3;   9.3; 220;eor
        183;2023011302;    3;   9.3; 230;eor
        183;2023011303;    3;  10.3; 220;eor
        183;2023011304;    3;  11.4; 230;eor
        183;2023011305;    3;   9.5; 250;eor
        183;2023011306;    3;   9.3; 240;eor
        183;2023011307;    3;   8.3; 240;eor
        183;2023011308;    3;   8.5; 220;eor
        183;2023011309;    3;   9.4; 220;eor
        183;2023011310;    3;  10.4; 220;eor
        183;2023011311;    3;  11.1; 220;eor
        183;2023011312;    3;  11.9; 220;eor
        183;2023011313;    3;  12.0; 220;eor
        183;2023011314;    3;  12.7; 220;eor
        183;2023011315;    3;  13.8; 220;eor
        183;2023011316;    3;  13.0; 220;eor
        183;2023011317;    3;  12.7; 230;eor
        183;2023011318;    3;  13.0; 220;eor
        183;2023011319;    3;  12.8; 230;eor
        183;2023011320;    3;  12.6; 230;eor
        183;2023011321;    3;  13.1; 230;eor
        183;2023011322;    3;  14.0; 230;eor
        183;2023011323;    3;  15.6; 240;eor
        183;2023011400;    3;  15.2; 250;eor
        183;2023011401;    3;  16.2; 250;eor
        183;2023011402;    3;  16.1; 260;eor
        183;2023011403;    3;  15.2; 260;eor
        183;2023011404;    3;  14.2; 250;eor
        183;2023011405;    3;  13.9; 250;eor
        183;2023011406;    3;  13.4; 250;eor
        183;2023011407;    3;  12.0; 250;eor
        183;2023011408;    3;  10.7; 240;eor
        183;2023011409;    3;   9.9; 240;eor
        183;2023011410;    3;  10.2; 230;eor
        183;2023011411;    3;   9.7; 230;eor
        183;2023011412;    3;  10.1; 220;eor
        183;2023011413;    3;  10.1; 210;eor
        183;2023011414;    3;   9.4; 210;eor
        183;2023011415;    3;   9.3; 190;eor
        183;2023011416;    3;  10.3; 190;eor
        183;2023011417;    3;  11.2; 190;eor
        183;2023011418;    3;  11.8; 180;eor
        183;2023011419;    3;  12.3; 190;eor
        183;2023011420;    3;  12.5; 190;eor
        183;2023011421;    3;  12.6; 200;eor
        183;2023011422;    3;  12.6; 200;eor
        183;2023011423;    3;  13.9; 210;eor
        183;2023011500;    3;  14.2; 210;eor
        183;2023011501;    3;  13.1; 220;eor
        183;2023011502;    3;  12.4; 260;eor
        183;2023011503;    3;   9.8; 250;eor
        183;2023011504;    3;   9.7; 250;eor
        183;2023011505;    3;  10.5; 240;eor
        183;2023011506;    3;  10.2; 240;eor
        183;2023011507;    3;  10.0; 230;eor
        183;2023011508;    3;  10.7; 230;eor
        183;2023011509;    3;  10.8; 230;eor
        183;2023011510;    3;  11.0; 230;eor
        183;2023011511;    3;  11.4; 230;eor
        183;2023011512;    3;  12.7; 230;eor
        183;2023011513;    3;  12.0; 230;eor
        183;2023011514;    3;  13.8; 230;eor
        183;2023011515;    3;  15.3; 230;eor
        183;2023011516;    3;  16.0; 220;eor
        183;2023011517;    3;  18.4; 220;eor
        183;2023011518;    3;  18.4; 230;eor
        183;2023011519;    3;  18.3; 230;eor
        183;2023011520;    3;  17.7; 230;eor
        183;2023011521;    3;  17.1; 240;eor
        183;2023011522;    3;  16.6; 250;eor
        183;2023011523;    3;  15.0; 240;eor
        183;2023011600;    3;  13.6; 240;eor
        183;2023011601;    3;  12.8; 240;eor
        183;2023011602;    3;  11.7; 240;eor
        183;2023011603;    3;  10.4; 230;eor
        183;2023011604;    3;  10.0; 230;eor
        183;2023011605;    3;   9.2; 230;eor
        183;2023011606;    3;   7.3; 210;eor
        183;2023011607;    3;   7.2; 210;eor
        183;2023011608;    3;   7.0; 210;eor
        183;2023011609;    3;   7.4; 200;eor
        183;2023011610;    3;   7.8; 190;eor
        183;2023011611;    3;   7.2; 190;eor
        183;2023011612;    3;   6.2; 180;eor
        183;2023011613;    3;   5.3; 180;eor
        183;2023011614;    3;   6.2; 160;eor
        183;2023011615;    3;   7.8; 150;eor
        183;2023011616;    3;   9.0; 150;eor
        183;2023011617;    3;  10.8; 150;eor
        183;2023011618;    3;  13.8; 150;eor
        183;2023011619;    3;  14.0; 150;eor
        183;2023011620;    3;  12.8; 150;eor
        183;2023011621;    3;  11.6; 150;eor
        183;2023011622;    3;  10.0; 150;eor
        183;2023011623;    3;   9.8; 150;eor
        183;2023011700;    3;  10.5; 150;eor
        183;2023011701;    3;  10.2; 140;eor
        183;2023011702;    3;  10.7; 150;eor
        183;2023011703;    3;  10.6; 150;eor
        183;2023011704;    3;  10.0; 150;eor
        183;2023011705;    3;   9.8; 150;eor
        183;2023011706;    3;   9.3; 160;eor
        183;2023011707;    3;   7.0; 170;eor
        183;2023011708;    3;   8.9; 180;eor
        183;2023011709;    3;   8.6; 190;eor
        183;2023011710;    3;   7.7; 190;eor
        183;2023011711;    3;   7.9; 200;eor
        183;2023011712;    3;   9.5; 210;eor
        183;2023011713;    3;  14.2; 260;eor
        183;2023011714;    3;  12.3; 250;eor
        183;2023011715;    3;  11.0; 250;eor
        183;2023011716;    3;  12.2; 240;eor
        183;2023011717;    3;  10.1; 240;eor
        183;2023011718;    3;  10.4; 230;eor
        183;2023011719;    3;  10.2; 230;eor
        183;2023011720;    3;  10.5; 230;eor
        183;2023011721;    3;   9.9; 230;eor
        183;2023011722;    3;   9.5; 230;eor
        183;2023011723;    3;   9.3; 230;eor
        183;2023011800;    3;   9.8; 220;eor
        183;2023011801;    3;   9.3; 210;eor
        183;2023011802;    3;   9.8; 210;eor
        183;2023011803;    3;   8.7; 220;eor
        183;2023011804;    3;   7.4; 230;eor
        183;2023011805;    3;   7.4; 210;eor
        183;2023011806;    3;   8.0; 210;eor
        183;2023011807;    3;   7.5; 210;eor
        183;2023011808;    3;   8.3; 210;eor
        183;2023011809;    3;   7.2; 230;eor
        183;2023011810;    3;   5.7; 210;eor
        183;2023011811;    3;   5.3; 230;eor
        183;2023011812;    3;   4.0; 240;eor
        183;2023011813;    3;   3.2; 230;eor
        183;2023011814;    3;   3.5; 230;eor
        183;2023011815;    3;   3.7; 230;eor
        183;2023011816;    3;   3.4; 220;eor
        183;2023011817;    3;   3.7; 220;eor
        183;2023011818;    3;   4.8; 240;eor
        183;2023011819;    3;   5.3; 230;eor
        183;2023011820;    3;   6.0; 230;eor
        183;2023011821;    3;   5.8; 210;eor
        183;2023011822;    3;   6.9; 220;eor
        183;2023011823;    3;   7.2; 220;eor
        183;2023011900;    3;   7.7; 220;eor
        183;2023011901;    3;   8.1; 210;eor
        183;2023011902;    3;   8.4; 210;eor
        183;2023011903;    3;   8.9; 200;eor
        183;2023011904;    3;   9.1; 200;eor
        183;2023011905;    3;   9.6; 200;eor
        183;2023011906;    3;   9.6; 200;eor
        183;2023011907;    3;  10.3; 200;eor
        183;2023011908;    3;   9.8; 200;eor
        183;2023011909;    3;  10.6; 200;eor
        183;2023011910;    3;  11.1; 200;eor
        183;2023011911;    3;  10.1; 200;eor
        183;2023011912;    3;   9.7; 210;eor
        183;2023011913;    3;   8.8; 200;eor
        183;2023011914;    3;   9.0; 200;eor
        183;2023011915;    3;   8.8; 210;eor
        183;2023011916;    3;   9.1; 210;eor
        183;2023011917;    3;   8.9; 210;eor
        183;2023011918;    3;   8.9; 210;eor
        183;2023011919;    3;   9.0; 210;eor
        183;2023011920;    3;   8.6; 210;eor
        183;2023011921;    3;   8.5; 210;eor
        183;2023011922;    3;   8.2; 210;eor
        183;2023011923;    3;   7.4; 220;eor
        183;2023012000;    3;   7.3; 220;eor
        183;2023012001;    3;   6.1; 210;eor
        183;2023012002;    3;   6.5; 220;eor
        183;2023012003;    3;   6.8; 230;eor
        183;2023012004;    3;   6.8; 230;eor
        183;2023012005;    3;   6.9; 230;eor
        183;2023012006;    3;   6.8; 220;eor
        183;2023012007;    3;   6.9; 220;eor
        183;2023012008;    3;   7.8; 220;eor
        183;2023012009;    3;   7.8; 230;eor
        183;2023012010;    3;   7.2; 220;eor
        183;2023012011;    3;   7.0; 230;eor
        183;2023012012;    3;   6.9; 230;eor
        183;2023012013;    3;   6.8; 220;eor
        183;2023012014;    3;   7.3; 220;eor
        183;2023012015;    3;   6.8; 230;eor
        183;2023012016;    3;   6.1; 230;eor
        183;2023012017;    3;   6.3; 230;eor
        183;2023012018;    3;   6.1; 230;eor
        183;2023012019;    3;   5.8; 230;eor
        183;2023012020;    3;   5.6; 220;eor
        183;2023012021;    3;   4.7; 230;eor
        183;2023012022;    3;   5.2; 250;eor
        183;2023012023;    3;   4.7; 250;eor
        183;2023012100;    3;   3.7; 250;eor
        183;2023012101;    3;   2.3; 280;eor
        183;2023012102;    3;   2.3; 300;eor
        183;2023012103;    3;   2.3; 350;eor
        183;2023012104;    3;   3.9;  30;eor
        183;2023012105;    3;   5.8;  50;eor
        183;2023012106;    3;   6.4;  50;eor
        183;2023012107;    3;   6.8;  40;eor
        183;2023012108;    3;   8.8;  40;eor
        183;2023012109;    3;   9.8;  50;eor
        183;2023012110;    3;  11.4;  40;eor
        183;2023012111;    3;  12.4;  50;eor
        183;2023012112;    3;  13.2;  50;eor
        183;2023012113;    3;  11.7;  50;eor
        183;2023012114;    3;  13.8;  50;eor
        183;2023012115;    3;  14.2;  50;eor
        183;2023012116;    3;  15.3;  40;eor
        183;2023012117;    3;  15.8;  40;eor
        183;2023012118;    3;  16.4;  50;eor
        183;2023012119;    3;  16.8;  50;eor
        183;2023012120;    3;  17.9;  50;eor
        183;2023012121;    3;  18.5;  50;eor
        183;2023012122;    3;  19.6;  50;eor
        183;2023012123;    3;  19.3;  50;eor
        183;2023012200;    3;  19.4;  50;eor
        183;2023012201;    3;  19.0;  60;eor
        183;2023012202;    3;  19.2;  60;eor
        183;2023012203;    3;  18.3;  60;eor
        183;2023012204;    3;  16.9;  70;eor
        183;2023012205;    3;  16.9;  70;eor
        183;2023012206;    3;  16.1;  70;eor
        183;2023012207;    3;  15.8;  70;eor
        183;2023012208;    3;  15.4;  70;eor
        183;2023012209;    3;  15.7;  70;eor
        183;2023012210;    3;  15.1;  70;eor
        183;2023012211;    3;  14.6;  80;eor
        183;2023012212;    3;  14.4;  80;eor
        183;2023012213;    3;  13.9;  70;eor
        183;2023012214;    3;  14.0;  70;eor
        183;2023012215;    3;  14.1;  80;eor
        183;2023012216;    3;  13.1;  70;eor
        183;2023012217;    3;  13.0;  70;eor
        183;2023012218;    3;  12.8;  70;eor
        183;2023012219;    3;  12.0;  80;eor
        183;2023012220;    3;   9.4;  80;eor
        183;2023012221;    3;   5.6;  80;eor
        183;2023012222;    3;   2.8;  70;eor
        183;2023012223;    3;   3.5;  80;eor
        183;2023012300;    3;   2.6;  90;eor
        183;2023012301;    3;   3.2;  90;eor
        183;2023012302;    3;   2.5;  80;eor
        183;2023012303;    3;   2.2;  80;eor
        183;2023012304;    3;   2.3;  80;eor
        183;2023012305;    3;   2.0;  70;eor
        183;2023012306;    3;   2.0;  80;eor
        183;2023012307;    3;   1.5;  80;eor
        183;2023012308;    3;   1.7;  80;eor
        183;2023012309;    3;   2.6;  80;eor
        183;2023012310;    3;   1.7;  90;eor
        183;2023012311;    3;   2.2;  80;eor
        183;2023012312;    3;   2.3;  70;eor
        183;2023012313;    3;   2.7; 110;eor
        183;2023012314;    3;   2.0; 120;eor
        183;2023012315;    3;   1.5; 100;eor
        183;2023012316;    3;   3.0; 140;eor
        183;2023012317;    3;   2.2; 130;eor
        183;2023012318;    3;   1.9; 100;eor
        183;2023012319;    3;   1.6; 120;eor
        183;2023012320;    3;   1.7;  40;eor
        183;2023012321;    3;   1.4;  60;eor
        183;2023012322;    3;   1.8;  70;eor
        183;2023012323;    3;   1.3;  80;eor
        183;2023012400;    3;   1.6; 110;eor
        183;2023012401;    3;   1.3; 140;eor
        183;2023012402;    3;   1.0; 170;eor
        183;2023012403;    3;   1.2; 230;eor
        183;2023012404;    3;   1.7; 270;eor
        183;2023012405;    3;   1.4; 240;eor
        183;2023012406;    3;   1.7; 220;eor
        183;2023012407;    3;   1.7; 250;eor
        183;2023012408;    3;   1.9; 230;eor
        183;2023012409;    3;   2.6; 230;eor
        183;2023012410;    3;   2.5; 230;eor
        183;2023012411;    3;   2.6; 240;eor
        183;2023012412;    3;   3.4; 230;eor
        183;2023012413;    3;   3.5; 240;eor
        183;2023012414;    3;   4.0; 240;eor
        183;2023012415;    3;   4.2; 230;eor
        183;2023012416;    3;   4.3; 230;eor
        183;2023012417;    3;   5.1; 220;eor
        183;2023012418;    3;   5.7; 230;eor
        183;2023012419;    3;   5.3; 230;eor
        183;2023012420;    3;   5.5; 230;eor
        183;2023012421;    3;   5.9; 230;eor
        183;2023012422;    3;   6.0; 230;eor
        183;2023012423;    3;   5.8; 230;eor
        183;2023012500;    3;   6.0; 230;eor
        183;2023012501;    3;   6.2; 230;eor
        183;2023012502;    3;   6.3; 230;eor
        183;2023012503;    3;   6.3; 230;eor
        183;2023012504;    3;   6.5; 230;eor
        183;2023012505;    3;   6.3; 230;eor
        183;2023012506;    3;   6.2; 240;eor
        183;2023012507;    3;   6.5; 240;eor
        183;2023012508;    3;   6.5; 240;eor
        183;2023012509;    3;   6.6; 240;eor
        183;2023012510;    3;   6.7; 240;eor
        183;2023012511;    3;   6.8; 240;eor
        183;2023012512;    3;   6.9; 240;eor
        183;2023012513;    3;   7.7; 230;eor
        183;2023012514;    3;   7.7; 230;eor
        183;2023012515;    3;   7.6; 230;eor
        183;2023012516;    3;   7.3; 230;eor
        183;2023012517;    3;   6.9; 240;eor
        183;2023012518;    3;   6.2; 240;eor
        183;2023012519;    3;   6.1; 240;eor
        183;2023012520;    3;   5.8; 240;eor
        183;2023012521;    3;   5.8; 240;eor
        183;2023012522;    3;   5.7; 240;eor
        183;2023012523;    3;   5.2; 240;eor
        183;2023012600;    3;   5.5; 230;eor
        183;2023012601;    3;   6.2; 230;eor
        183;2023012602;    3;   7.4; 230;eor
        183;2023012603;    3;   7.1; 230;eor
        183;2023012604;    3;   6.4; 230;eor
        183;2023012605;    3;   5.5; 240;eor
        183;2023012606;    3;   6.8; 220;eor
        183;2023012607;    3;   7.4; 230;eor
        183;2023012608;    3;   7.3; 220;eor
        183;2023012609;    3;   6.0; 240;eor
        183;2023012610;    3;   5.3; 240;eor
        183;2023012611;    3;   5.0; 240;eor
        183;2023012612;    3;   4.5; 240;eor
        183;2023012613;    3;   5.3; 230;eor
        183;2023012614;    3;   3.8; 230;eor
        183;2023012615;    3;   3.6; 310;eor
        183;2023012616;    3;   2.4; 350;eor
        183;2023012617;    3;   3.8;  30;eor
        183;2023012618;    3;   4.7;  30;eor
        183;2023012619;    3;   6.4;  30;eor
        183;2023012620;    3;   6.4;  20;eor
        183;2023012621;    3;  11.1;  50;eor
        183;2023012622;    3;  14.2;  60;eor
        183;2023012623;    3;  14.9;  50;eor
        183;2023012700;    3;  14.9;  60;eor
        183;2023012701;    3;  14.7;  50;eor
        183;2023012702;    3;  14.8;  50;eor
        183;2023012703;    3;  14.6;  60;eor
        183;2023012704;    3;  13.0;  50;eor
        183;2023012705;    3;  12.9;  60;eor
        183;2023012706;    3;  12.3;  60;eor
        183;2023012707;    3;  11.7;  60;eor
        183;2023012708;    3;  11.6;  60;eor
        183;2023012709;    3;  11.0;  70;eor
        183;2023012710;    3;   9.9;  70;eor
        183;2023012711;    3;   8.9;  60;eor
        183;2023012712;    3;   8.4;  60;eor
        183;2023012713;    3;   8.4;  50;eor
        183;2023012714;    3;   7.3;  60;eor
        183;2023012715;    3;   7.4;  60;eor
        183;2023012716;    3;   6.7;  60;eor
        183;2023012717;    3;   7.2;  60;eor
        183;2023012718;    3;   6.8;  70;eor
        183;2023012719;    3;   6.2;  60;eor
        183;2023012720;    3;   5.6;  50;eor
        183;2023012721;    3;   4.5;  70;eor
        183;2023012722;    3;   3.9;  50;eor
        183;2023012723;    3;   3.1;  60;eor
        183;2023012800;    3;   1.2; 200;eor
        183;2023012801;    3;   1.1; 230;eor
        183;2023012802;    3;   1.2;  70;eor
        183;2023012803;    3;   1.7; 350;eor
        183;2023012804;    3;   1.3; 300;eor
        183;2023012805;    3;   2.8; 290;eor
        183;2023012806;    3;   2.7; 290;eor
        183;2023012807;    3;   3.2; 260;eor
        183;2023012808;    3;   4.3; 270;eor
        183;2023012809;    3;   6.0; 290;eor
        183;2023012810;    3;   7.2; 270;eor
        183;2023012811;    3;   8.1; 260;eor
        183;2023012812;    3;   9.0; 250;eor
        183;2023012813;    3;  10.0; 260;eor
        183;2023012814;    3;   9.9; 260;eor
        183;2023012815;    3;   9.3; 260;eor
        183;2023012816;    3;   9.5; 250;eor
        183;2023012817;    3;   9.5; 250;eor
        183;2023012818;    3;   9.2; 250;eor
        183;2023012819;    3;   9.1; 250;eor
        183;2023012820;    3;   9.1; 240;eor
        183;2023012821;    3;   8.9; 240;eor
        183;2023012822;    3;   7.7; 240;eor
        183;2023012823;    3;   8.5; 250;eor
        183;2023012900;    3;   8.6; 260;eor
        183;2023012901;    3;  10.2; 270;eor
        183;2023012902;    3;   9.5; 270;eor
        183;2023012903;    3;  10.1; 270;eor
        183;2023012904;    3;   9.7; 270;eor
        183;2023012905;    3;   9.7; 260;eor
        183;2023012906;    3;  10.2; 270;eor
        183;2023012907;    3;  10.8; 270;eor
        183;2023012908;    3;  10.1; 260;eor
        183;2023012909;    3;  11.2; 260;eor
        183;2023012910;    3;  11.8; 260;eor
        183;2023012911;    3;  12.4; 260;eor
        183;2023012912;    3;  13.6; 260;eor
        183;2023012913;    3;  13.4; 260;eor
        183;2023012914;    3;  13.5; 250;eor
        183;2023012915;    3;  11.9; 250;eor
        183;2023012916;    3;  12.5; 250;eor
        183;2023012917;    3;  11.7; 250;eor
        183;2023012918;    3;  12.5; 240;eor
        183;2023012919;    3;  13.1; 240;eor
        183;2023012920;    3;  13.1; 240;eor
        183;2023012921;    3;  12.5; 240;eor
        183;2023012922;    3;  14.1; 240;eor
        183;2023012923;    3;  14.7; 240;eor
        183;2023013000;    3;  16.2; 240;eor
        183;2023013001;    3;  15.7; 250;eor
        183;2023013002;    3;  16.1; 250;eor
        183;2023013003;    3;  16.7; 250;eor
        183;2023013004;    3;  16.7; 260;eor
        183;2023013005;    3;  14.5; 260;eor
        183;2023013006;    3;  11.3; 260;eor
        183;2023013007;    3;  14.1; 260;eor
        183;2023013008;    3;  14.6; 260;eor
        183;2023013009;    3;  13.6; 260;eor
        183;2023013010;    3;  14.1; 260;eor
        183;2023013011;    3;  14.5; 260;eor
        183;2023013012;    3;  14.8; 260;eor
        183;2023013013;    3;  13.8; 270;eor
        183;2023013014;    3;  13.6; 270;eor
        183;2023013015;    3;  13.6; 270;eor
        183;2023013016;    3;  13.9; 270;eor
        183;2023013017;    3;  12.0; 280;eor
        183;2023013018;    3;  11.4; 290;eor
        183;2023013019;    3;  11.3; 300;eor
        183;2023013020;    3;  11.1; 300;eor
        183;2023013021;    3;  11.9; 300;eor
        183;2023013022;    3;  11.9; 300;eor
        183;2023013023;    3;  10.6; 300;eor
        183;2023013100;    3;  10.2; 300;eor
        183;2023013101;    3;   9.6; 300;eor
        183;2023013102;    3;   8.5; 300;eor
        183;2023013103;    3;  10.8; 290;eor
        183;2023013104;    3;  10.1; 290;eor
        183;2023013105;    3;  10.7; 290;eor
        183;2023013106;    3;  11.2; 290;eor
        183;2023013107;    3;  11.1; 280;eor
        183;2023013108;    3;  11.4; 270;eor
        183;2023013109;    3;  11.3; 270;eor
        183;2023013110;    3;  10.7; 260;eor
        183;2023013111;    3;   9.1; 260;eor
        183;2023013112;    3;   9.6; 230;eor
        183;2023013113;    3;  10.7; 240;eor
        183;2023013114;    3;  11.2; 230;eor
        183;2023013115;    3;  12.7; 250;eor
        183;2023013116;    3;  13.8; 250;eor
        183;2023013117;    3;  15.3; 250;eor
        183;2023013118;    3;  14.1; 280;eor
        183;2023013119;    3;  14.9; 270;eor
        183;2023013120;    3;  15.7; 270;eor
        183;2023013121;    3;  17.5; 270;eor
        183;2023013122;    3;  13.9; 280;eor
        183;2023013123;    3;  14.6; 270;eor
        183;2023020100;    3;  15.3; 260;eor
        183;2023020101;    3;  16.4; 260;eor
        183;2023020102;    3;  16.1; 260;eor
        183;2023020103;    3;  15.8; 270;eor
        183;2023020104;    3;  15.2; 270;eor
        183;2023020105;    3;  13.2; 270;eor
        183;2023020106;    3;  13.1; 270;eor
        183;2023020107;    3;  13.2; 260;eor
        183;2023020108;    3;  13.4; 260;eor
        183;2023020109;    3;  12.8; 270;eor
        183;2023020110;    3;  13.6; 260;eor
        183;2023020111;    3;  13.7; 260;eor
        183;2023020112;    3;  11.9; 260;eor
        183;2023020113;    3;  12.9; 260;eor
        183;2023020114;    3;  13.2; 260;eor
        183;2023020115;    3;  12.6; 270;eor
        183;2023020116;    3;  13.2; 260;eor
        183;2023020117;    3;  12.7; 260;eor
        183;2023020118;    3;  14.0; 260;eor
        183;2023020119;    3;  14.0; 260;eor
        183;2023020120;    3;  14.7; 260;eor
        183;2023020121;    3;  15.3; 250;eor
        183;2023020122;    3;  16.1; 250;eor
        183;2023020123;    3;  18.2; 260;eor
        183;2023020200;    3;  14.5; 310;eor
        183;2023020201;    3;  13.7; 320;eor
        183;2023020202;    3;  14.3; 320;eor
        183;2023020203;    3;  14.4; 320;eor
        183;2023020204;    3;  12.3; 320;eor
        183;2023020205;    3;  11.0; 330;eor
        183;2023020206;    3;  11.4; 310;eor
        183;2023020207;    3;  10.8; 320;eor
        183;2023020208;    3;   9.0; 330;eor
        183;2023020209;    3;   9.0; 330;eor
        183;2023020210;    3;   7.1; 340;eor
        183;2023020211;    3;   7.3; 330;eor
        183;2023020212;    3;   7.8; 330;eor
        183;2023020213;    3;   7.3; 320;eor
        183;2023020214;    3;   7.2; 320;eor
        183;2023020215;    3;   7.1; 320;eor
        183;2023020216;    3;   7.2; 310;eor
        183;2023020217;    3;   5.9; 310;eor
        183;2023020218;    3;   5.1; 320;eor
        183;2023020219;    3;   4.2; 320;eor
        183;2023020220;    3;   2.5; 310;eor
        183;2023020221;    3;   3.6; 240;eor
        183;2023020222;    3;   4.1; 230;eor
        183;2023020223;    3;   4.8; 210;eor
        183;2023020300;    3;   5.7; 200;eor
        183;2023020301;    3;   6.9; 200;eor
        183;2023020302;    3;   7.6; 190;eor
        183;2023020303;    3;   8.2; 200;eor
        183;2023020304;    3;   9.0; 190;eor
        183;2023020305;    3;  10.6; 200;eor
        183;2023020306;    3;  10.3; 210;eor
        183;2023020307;    3;  10.7; 240;eor
        183;2023020308;    3;  14.6; 260;eor
        183;2023020309;    3;  16.6; 260;eor
        183;2023020310;    3;  14.8; 270;eor
        183;2023020311;    3;  14.7; 280;eor
        183;2023020312;    3;  15.0; 280;eor
        183;2023020313;    3;  15.4; 280;eor
        183;2023020314;    3;  14.4; 290;eor
        183;2023020315;    3;  11.1; 300;eor
        183;2023020316;    3;  12.6; 330;eor
        183;2023020317;    3;  13.3; 320;eor
        183;2023020318;    3;   8.7; 350;eor
        183;2023020319;    3;   7.5;  30;eor
        183;2023020320;    3;   9.7;  20;eor
        183;2023020321;    3;  13.1;  30;eor
        183;2023020322;    3;  16.1;  40;eor
        183;2023020323;    3;  14.1;  40;eor
        183;2023020400;    3;  13.4;  40;eor
        183;2023020401;    3;  12.0;  40;eor
        183;2023020402;    3;  11.3;  40;eor
        183;2023020403;    3;   9.8;  40;eor
        183;2023020404;    3;   8.0;  30;eor
        183;2023020405;    3;   7.2;  30;eor
        183;2023020406;    3;   7.2;  40;eor
        183;2023020407;    3;   6.0;  40;eor
        183;2023020408;    3;   6.2;  30;eor
        183;2023020409;    3;   5.0;  30;eor
        183;2023020410;    3;   4.8;  30;eor
        183;2023020411;    3;   4.0;  20;eor
        183;2023020412;    3;   3.5;  10;eor
        183;2023020413;    3;   4.2;  20;eor
        183;2023020414;    3;   5.5;  30;eor
        183;2023020415;    3;   6.4;  50;eor
        183;2023020416;    3;   7.0;  50;eor
        183;2023020417;    3;   5.2;  40;eor
        183;2023020418;    3;   5.2;  40;eor
        183;2023020419;    3;   5.9;  50;eor
        183;2023020420;    3;   5.5;  70;eor
        183;2023020421;    3;   4.8;  70;eor
        183;2023020422;    3;   1.9;  80;eor
        183;2023020423;    3;   2.2; 110;eor
        183;2023020500;    3;   1.8; 160;eor
        183;2023020501;    3;   2.8; 230;eor
        183;2023020502;    3;   3.3; 200;eor
        183;2023020503;    3;   4.0; 200;eor
        183;2023020504;    3;   3.9; 220;eor
        183;2023020505;    3;   3.8; 220;eor
        183;2023020506;    3;   4.4; 210;eor
        183;2023020507;    3;   4.4; 210;eor
        183;2023020508;    3;   5.3; 210;eor
        183;2023020509;    3;   6.3; 200;eor
        183;2023020510;    3;   6.4; 210;eor
        183;2023020511;    3;   6.7; 200;eor
        183;2023020512;    3;   7.3; 220;eor
        183;2023020513;    3;   7.6; 210;eor
        183;2023020514;    3;   7.3; 210;eor
        183;2023020515;    3;   7.7; 210;eor
        183;2023020516;    3;   7.7; 210;eor
        183;2023020517;    3;   7.1; 210;eor
        183;2023020518;    3;   7.4; 220;eor
        183;2023020519;    3;   7.7; 220;eor
        183;2023020520;    3;   7.5; 220;eor
        183;2023020521;    3;   7.1; 230;eor
        183;2023020522;    3;   6.9; 230;eor
        183;2023020523;    3;   6.7; 230;eor
        183;2023020600;    3;   5.5; 230;eor
        183;2023020601;    3;   3.3; 230;eor
        183;2023020602;    3;   2.4; 310;eor
        183;2023020603;    3;   3.9;  20;eor
        183;2023020604;    3;   5.1;  30;eor
        183;2023020605;    3;   5.8;  40;eor
        183;2023020606;    3;   3.9;  30;eor
        183;2023020607;    3;   4.1;  30;eor
        183;2023020608;    3;   3.9;  40;eor
        183;2023020609;    3;   3.5;  50;eor
        183;2023020610;    3;   3.6;  40;eor
        183;2023020611;    3;   1.8;  70;eor
        183;2023020612;    3;   0.9;  30;eor
        183;2023020613;    3;   1.3; 330;eor
        183;2023020614;    3;   1.9; 300;eor
        183;2023020615;    3;   1.3; 290;eor
        183;2023020616;    3;   1.9; 250;eor
        183;2023020617;    3;   2.3; 240;eor
        183;2023020618;    3;   2.9; 240;eor
        183;2023020619;    3;   3.2; 240;eor
        183;2023020620;    3;   3.1; 250;eor
        183;2023020621;    3;   3.4; 260;eor
        183;2023020622;    3;   4.2; 250;eor
        183;2023020623;    3;   4.4; 250;eor
        183;2023020700;    3;   4.5; 250;eor
        183;2023020701;    3;   4.2; 240;eor
        183;2023020702;    3;   4.7; 250;eor
        183;2023020703;    3;   4.6; 250;eor
        183;2023020704;    3;   4.5; 240;eor
        183;2023020705;    3;   4.9; 260;eor
        183;2023020706;    3;   6.3; 280;eor
        183;2023020707;    3;   6.0; 280;eor
        183;2023020708;    3;   6.0; 280;eor
        183;2023020709;    3;   5.2; 280;eor
