Speed	Enercon_E44_900	Enercon_E48_800	Enercon_E53_800	Enercon_E70_2300	Enercon_E82_2000	Enercon_E82_2300	Enercon_E82_3000	Enercon_E92_2350	Enercon_E126_7500	GE_2.5xl	Vestas_V90_2000	Vestas_V100_2000	Vestas_V110_2000	XANT_M21_100
6.96	0.158081938	0.231815018	0.276746412	0.169819182	0.254734383	0.222240228	0.172934309	0.222240228	0.161901385	0.269009549	0.295229485	0.363942948	0.446493526	0.296545689
6.97	0.1589403	0.232807516	0.277927198	0.170648988	0.255923373	0.223271489	0.173737009	0.223271489	0.162649369	0.270251872	0.296540859	0.365575179	0.44848744	0.297749037
6.98	0.159802498	0.233802916	0.279109977	0.171482408	0.257116	0.2243057	0.174542014	0.2243057	0.163399738	0.271497719	0.297856389	0.367212045	0.45048646	0.298959149
6.99	0.160668547	0.234801229	0.280294741	0.172319463	0.258312272	0.225342862	0.175349323	0.225342862	0.164152497	0.272747094	0.299176096	0.368853626	0.452490631	0.300176109
7	0.161538462	0.235802469	0.281481481	0.173160173	0.259512195	0.226382979	0.17615894	0.226382979	0.164907652	0.274	0.3005	0.3705	0.4545	0.3014
7.01	0.162412249	0.236806646	0.282670194	0.174004551	0.260715773	0.227426053	0.176970868	0.227426053	0.165665206	0.275256442	0.301828116	0.372151234	0.456514599	0.302630883
7.02	0.163289878	0.237813761	0.283860902	0.174852575	0.261923006	0.228472092	0.177785112	0.228472092	0.166425152	0.276516422	0.303160428	0.37380734	0.45853441	0.303868724
7.03	0.164171309	0.238823813	0.285053632	0.175704217	0.26313389	0.229521106	0.178601678	0.229521106	0.167187478	0.277779943	0.304496914	0.375468316	0.460559402	0.305113469
7.04	0.165056504	0.239836801	0.286248414	0.176559448	0.264348424	0.230573103	0.179420573	0.230573103	0.167952172	0.279047007	0.305837553	0.377134161	0.462589543	0.306365061
7.05	0.165945421	0.240852724	0.287445276	0.17741824	0.265566605	0.231628092	0.180241804	0.231628092	0.168719223	0.280317615	0.307182322	0.378804873	0.464624803	0.307623444
7.06	0.166838023	0.241871582	0.288644247	0.178280563	0.266788431	0.232686082	0.181065377	0.232686082	0.16948862	0.281591771	0.308531198	0.38048045	0.466665148	0.308888563
7.07	0.167734268	0.242893374	0.289845354	0.179146389	0.268013898	0.233747082	0.181891299	0.233747082	0.170260351	0.282869476	0.309884161	0.382160892	0.468710549	0.310160362
7.08	0.168634118	0.243918098	0.291048626	0.180015689	0.269243006	0.2348111	0.182719576	0.2348111	0.171034405	0.284150732	0.311241186	0.383846196	0.470760973	0.311438784
7.09	0.169537533	0.244945753	0.292254091	0.180888434	0.27047575	0.235878147	0.183550214	0.235878147	0.17181077	0.285435543	0.312602253	0.385536362	0.47281639	0.312723774
7.1	0.170444474	0.24597634	0.293461778	0.181764596	0.271712129	0.23694823	0.184383221	0.23694823	0.172589436	0.286723909	0.313967339	0.387231387	0.474876769	0.314015276
7.11	0.1713549	0.247009856	0.294671715	0.182644145	0.272952141	0.238021359	0.185218602	0.238021359	0.17337039	0.288015833	0.315336423	0.38893127	0.476942076	0.315313234
7.12	0.172268773	0.248046302	0.295883931	0.183527054	0.274195782	0.239097542	0.186056364	0.239097542	0.174153622	0.289311318	0.316709481	0.39063601	0.479012283	0.316617592
7.13	0.173186053	0.249085675	0.297098454	0.184413292	0.27544305	0.240176788	0.186896514	0.240176788	0.174939119	0.290610366	0.318086491	0.392345605	0.481087356	0.317928294
7.14	0.1741067	0.250127976	0.298315312	0.185302832	0.276693943	0.241259107	0.187739058	0.241259107	0.175726872	0.291912979	0.319467432	0.394060054	0.483167265	0.319245285
7.15	0.175030674	0.251173203	0.299534533	0.186195645	0.277948459	0.242344507	0.188584002	0.242344507	0.176516867	0.293219159	0.320852282	0.395779354	0.485251978	0.320568509
7.16	0.175957937	0.252221356	0.300756147	0.187091701	0.279206595	0.243432997	0.189431354	0.243432997	0.177309095	0.294528908	0.322241018	0.397503506	0.487341465	0.321897909
7.17	0.176888449	0.253272433	0.301980181	0.187990972	0.280468348	0.244524586	0.190281119	0.244524586	0.178103543	0.295842228	0.323633617	0.399232506	0.489435693	0.32323343
7.18	0.177822169	0.254326433	0.303206663	0.18889343	0.281733716	0.245619282	0.191133304	0.245619282	0.1789002	0.297159123	0.325030059	0.400966354	0.491534631	0.324575017
7.19	0.178759059	0.255383356	0.304435623	0.189799045	0.283002696	0.246717096	0.191987916	0.246717096	0.179699055	0.298479593	0.32643032	0.402705048	0.493638248	0.325922612
7.2	0.179699078	0.256443201	0.305667088	0.190707788	0.284275287	0.247818035	0.192844961	0.247818035	0.180500096	0.299803642	0.327834379	0.404448587	0.495746512	0.32727616
7.21	0.180642189	0.257505967	0.306901088	0.191619632	0.285551485	0.248922108	0.193704446	0.248922108	0.181303312	0.301131271	0.329242213	0.406196968	0.497859393	0.328635606
7.22	0.181588349	0.258571653	0.308137649	0.192534547	0.286831288	0.250029325	0.194566377	0.250029325	0.182108692	0.302462483	0.3306538	0.407950192	0.499976858	0.330000893
7.23	0.182537522	0.259640257	0.309376801	0.193452504	0.288114694	0.251139694	0.19543076	0.251139694	0.182916223	0.30379728	0.332069118	0.409708255	0.502098877	0.331371966
7.24	0.183489665	0.26071178	0.310618572	0.194373474	0.289401701	0.252253225	0.196297603	0.252253225	0.183725896	0.305135664	0.333488145	0.411471157	0.504225418	0.332748768
7.25	0.184444741	0.261786221	0.31186299	0.19529743	0.290692305	0.253369926	0.197166911	0.253369926	0.184537699	0.306477637	0.334910859	0.413238896	0.50635645	0.334131244
7.26	0.18540271	0.262863577	0.313110084	0.196224341	0.291986504	0.254489806	0.198038691	0.254489806	0.185351619	0.307823201	0.336337237	0.41501147	0.508491941	0.335519338
7.27	0.186363531	0.263943849	0.314359883	0.19715418	0.293284296	0.255612873	0.19891295	0.255612873	0.186167646	0.30917236	0.337767258	0.416788878	0.51063186	0.336912995
7.28	0.187327166	0.265027036	0.315612413	0.198086917	0.294585678	0.256739138	0.199789694	0.256739138	0.186985769	0.310525115	0.339200899	0.418571119	0.512776175	0.338312157
7.29	0.188293575	0.266113136	0.316867705	0.199022524	0.295890649	0.257868608	0.20066893	0.257868608	0.187805975	0.311881467	0.340638138	0.420358191	0.514924856	0.33971677
7.3	0.189262719	0.267202149	0.318125786	0.199960972	0.297199205	0.259001293	0.201550663	0.259001293	0.188628254	0.313241421	0.342078952	0.422150093	0.517077871	0.341126777
7.31	0.190234557	0.268294074	0.319386684	0.200902232	0.298511343	0.260137202	0.202434902	0.260137202	0.189452594	0.314604976	0.343523321	0.423946822	0.519235189	0.342542123
7.32	0.19120905	0.269388909	0.320650428	0.201846275	0.299827063	0.261276343	0.203321651	0.261276343	0.190278984	0.315972137	0.34497122	0.425748378	0.521396777	0.343962751
7.33	0.192186159	0.270486655	0.321917047	0.202793073	0.30114636	0.262418725	0.204210918	0.262418725	0.191107413	0.317342905	0.34642263	0.427554759	0.523562606	0.345388606
7.34	0.193165844	0.27158731	0.323186568	0.203742597	0.302469233	0.263564358	0.205102709	0.263564358	0.191937868	0.318717282	0.347877526	0.429365964	0.525732643	0.346819632
7.35	0.194148066	0.272690873	0.324459021	0.204694817	0.303795679	0.264713249	0.205997031	0.264713249	0.19277034	0.320095271	0.349335887	0.43118199	0.527906857	0.348255774
7.36	0.195132784	0.273797343	0.325734432	0.205649706	0.305125695	0.265865409	0.20689389	0.265865409	0.193604815	0.321476874	0.350797692	0.433002837	0.530085217	0.349696974
7.37	0.196119961	0.27490672	0.327012832	0.206607235	0.30645928	0.267020846	0.207793293	0.267020846	0.194441284	0.322862092	0.352262917	0.434828503	0.532267691	0.351143178
7.38	0.197109555	0.276019002	0.328294248	0.207567374	0.307796431	0.268179569	0.208695245	0.268179569	0.195279734	0.324250929	0.35373154	0.436658986	0.534454248	0.352594329
7.39	0.198101527	0.277134189	0.329578709	0.208530095	0.309137144	0.269341586	0.209599755	0.269341586	0.196120155	0.325643386	0.35520354	0.438494285	0.536644857	0.354050372
7.4	0.199095838	0.278252279	0.330866242	0.209495369	0.310481419	0.270506907	0.210506827	0.270506907	0.196962534	0.327039466	0.356678894	0.440334399	0.538839487	0.35551125
7.41	0.200092448	0.279373273	0.332156877	0.210463168	0.311829252	0.271675541	0.211416469	0.271675541	0.19780686	0.328439171	0.35815758	0.442179326	0.541038105	0.356976908
7.42	0.201091319	0.280497168	0.333450641	0.211433462	0.31318064	0.272847496	0.212328687	0.272847496	0.198653123	0.329842503	0.359639576	0.444029064	0.543240681	0.35844729
7.43	0.202092409	0.281623964	0.334747564	0.212406223	0.314535583	0.274022781	0.213243488	0.274022781	0.19950131	0.331249464	0.36112486	0.445883612	0.545447183	0.35992234
7.44	0.203095679	0.28275366	0.336047673	0.213381422	0.315894076	0.275201406	0.214160878	0.275201406	0.200351411	0.332660057	0.362613409	0.447742969	0.547657581	0.361402003
7.45	0.204101091	0.283886256	0.337350997	0.21435903	0.317256117	0.276383379	0.215080864	0.276383379	0.201203414	0.334074283	0.364105201	0.449607132	0.549871841	0.362886221
7.46	0.205108604	0.285021749	0.338657564	0.215339018	0.318621705	0.277568709	0.216003451	0.277568709	0.202057307	0.335492146	0.365600215	0.451476101	0.552089934	0.36437494
7.47	0.206118179	0.28616014	0.339967402	0.216321359	0.319990836	0.278757405	0.216928648	0.278757405	0.202913079	0.336913646	0.367098428	0.453349873	0.554311828	0.365868104
7.48	0.207129777	0.287301428	0.341280541	0.217306022	0.321363508	0.279949476	0.217856459	0.279949476	0.203770719	0.338338788	0.368599817	0.455228449	0.556537491	0.367365656
7.49	0.208143357	0.288445611	0.342597008	0.218292979	0.322739719	0.28114493	0.218786892	0.28114493	0.204630216	0.339767571	0.370104362	0.457111825	0.558766892	0.368867541
7.5	0.20915888	0.289592689	0.343916831	0.219282202	0.324119466	0.282343777	0.219719954	0.282343777	0.205491557	0.3412	0.371612038	0.459	0.561	0.370373703
7.51	0.210176307	0.29074266	0.34524004	0.220273661	0.325502747	0.283546026	0.220655649	0.283546026	0.206354733	0.342636076	0.373122826	0.460892973	0.563236786	0.371884086
7.52	0.211195599	0.291895525	0.346566662	0.221267328	0.326889559	0.284751685	0.221593986	0.284751685	0.20721973	0.344075806	0.374636701	0.462790743	0.565477231	0.373398634
7.53	0.212216714	0.293051281	0.347896725	0.222263174	0.328279899	0.285960764	0.222534971	0.285960764	0.208086539	0.345519195	0.376153643	0.464693309	0.567721318	0.374917292
7.54	0.213239615	0.294209928	0.349230259	0.223261171	0.329673766	0.287173271	0.22347861	0.287173271	0.208955147	0.34696625	0.377673628	0.466600668	0.569969032	0.376440002
7.55	0.214264261	0.295371466	0.350567292	0.224261289	0.331071157	0.288389215	0.224424909	0.288389215	0.209825543	0.348416976	0.379196635	0.46851282	0.572220355	0.377966711
7.56	0.215290613	0.296535892	0.351907851	0.225263499	0.33247207	0.289608605	0.225373876	0.289608605	0.210697716	0.349871381	0.380722642	0.470429764	0.574475272	0.379497361
7.57	0.216318632	0.297703207	0.353251966	0.226267773	0.333876501	0.290831451	0.226325516	0.290831451	0.211571654	0.351329469	0.382251625	0.472351499	0.576733765	0.381031897
7.58	0.217348277	0.29887341	0.354599664	0.227274083	0.335284448	0.29205776	0.227279836	0.29205776	0.212447346	0.352791248	0.383783565	0.474278022	0.578995819	0.382570262
7.59	0.218379509	0.300046499	0.355950975	0.228282399	0.33669591	0.293287541	0.228236843	0.293287541	0.213324781	0.354256724	0.385318437	0.476209334	0.581261418	0.384112402
7.6	0.219412289	0.301222473	0.357305926	0.229292692	0.338110883	0.294520805	0.229196543	0.294520805	0.214203948	0.355725902	0.38685622	0.478145431	0.583530544	0.38565826
7.61	0.220446577	0.302401332	0.358664545	0.230304935	0.339529365	0.295757559	0.230158943	0.295757559	0.215084834	0.357198788	0.388396892	0.480086315	0.585803181	0.38720778
7.62	0.221482334	0.303583075	0.360026862	0.231319097	0.340951354	0.296997813	0.231124049	0.296997813	0.215967428	0.35867539	0.38994043	0.482031982	0.588079314	0.388760907
7.63	0.22251952	0.304767701	0.361392904	0.23233515	0.342376847	0.298241575	0.232091867	0.298241575	0.21685172	0.360155713	0.391486813	0.483982432	0.590358924	0.390317584
7.64	0.223558095	0.305955209	0.3627627	0.233353066	0.343805841	0.299488854	0.233062405	0.299488854	0.217737698	0.361639763	0.393036018	0.485937664	0.592641997	0.391877755
7.65	0.22459802	0.307145599	0.364136279	0.234372816	0.345238335	0.300739659	0.234035668	0.300739659	0.21862535	0.363127547	0.394588023	0.487897677	0.594928516	0.393441366
7.66	0.225639255	0.308338868	0.365513668	0.235394371	0.346674326	0.301994	0.235011664	0.301994	0.219514665	0.36461907	0.396142806	0.489862468	0.597218464	0.395008359
7.67	0.226681761	0.309535016	0.366894896	0.236417701	0.34811381	0.303251884	0.235990398	0.303251884	0.220405632	0.366114339	0.397700344	0.491832037	0.599511825	0.39657868
7.68	0.227725498	0.310734043	0.368279992	0.237442779	0.349556787	0.304513322	0.236971877	0.304513322	0.221298238	0.36761336	0.399260616	0.493806383	0.601808582	0.398152271
7.69	0.228770427	0.311935948	0.369668983	0.238469576	0.351003253	0.305778321	0.237956108	0.305778321	0.222192474	0.369116139	0.4008236	0.495785504	0.60410872	0.399729078
7.7	0.229816508	0.313140729	0.371061898	0.239498062	0.352453206	0.307046891	0.238943097	0.307046891	0.223088327	0.370622683	0.402389272	0.497769399	0.606412221	0.401309044
7.71	0.230863702	0.314348385	0.372458766	0.24052821	0.353906643	0.308319041	0.239932851	0.308319041	0.223985787	0.372132997	0.403957612	0.499758067	0.608719069	0.402892114
7.72	0.231911968	0.315558917	0.373859615	0.241559989	0.355363562	0.309594779	0.240925376	0.309594779	0.224884841	0.373647087	0.405528597	0.501751507	0.611029249	0.404478231
7.73	0.232961268	0.316772322	0.375264473	0.242593373	0.356823961	0.310874114	0.241920678	0.310874114	0.225785478	0.375164961	0.407102204	0.503749717	0.613342742	0.40606734
7.74	0.234011562	0.3179886	0.376673369	0.24362833	0.358287837	0.312157056	0.242918765	0.312157056	0.226687688	0.376686623	0.408678412	0.505752696	0.615659534	0.407659385
7.75	0.23506281	0.319207751	0.37808633	0.244664834	0.359755187	0.313443613	0.243919642	0.313443613	0.227591458	0.378212081	0.410257199	0.507760443	0.617979608	0.40925431
7.76	0.236114973	0.320429772	0.379503387	0.245702855	0.36122601	0.314733794	0.244923316	0.314733794	0.228496777	0.37974134	0.411838541	0.509772956	0.620302947	0.41085206
7.77	0.237168011	0.321654664	0.380924565	0.246742364	0.362700302	0.316027608	0.245929795	0.316027608	0.229403634	0.381274406	0.413422418	0.511790235	0.622629534	0.412452577
7.78	0.238221885	0.322882425	0.382349895	0.247783333	0.364178061	0.317325063	0.246939083	0.317325063	0.230312018	0.382811287	0.415008806	0.513812278	0.624959354	0.414055807
7.79	0.239276554	0.324113055	0.383779405	0.248825732	0.365659285	0.31862617	0.247951188	0.31862617	0.231221917	0.384351987	0.416597685	0.515839084	0.62729239	0.415661693
7.8	0.240331981	0.325346552	0.385213122	0.249869534	0.367143971	0.319930937	0.248966116	0.319930937	0.232133319	0.385896513	0.418189031	0.517870651	0.629628626	0.41727018
7.81	0.241388124	0.326582915	0.386651076	0.250914709	0.368632117	0.321239372	0.249983873	0.321239372	0.233046214	0.387444871	0.419782822	0.519906979	0.631968045	0.418881211
7.82	0.242444945	0.327822145	0.388093294	0.251961228	0.370123721	0.322551484	0.251004467	0.322551484	0.23396059	0.388997068	0.421379036	0.521948066	0.634310631	0.420494732
7.83	0.243502403	0.329064239	0.389539805	0.253009063	0.371618779	0.323867283	0.252027904	0.323867283	0.234876435	0.390553109	0.422977652	0.52399391	0.636656367	0.422110686
7.84	0.24456046	0.330309197	0.390990637	0.254058185	0.37311729	0.325186777	0.253054189	0.325186777	0.235793739	0.392113001	0.424578646	0.526044511	0.639005237	0.423729016
7.85	0.245619076	0.331557018	0.39244582	0.255108565	0.37461925	0.326509976	0.254083331	0.326509976	0.236712489	0.393676749	0.426181997	0.528099868	0.641357225	0.425349668
7.86	0.246678211	0.332807702	0.39390538	0.256160174	0.376124658	0.327836887	0.255115334	0.327836887	0.237632675	0.395244361	0.427787683	0.530159978	0.643712314	0.426972585
7.87	0.247737825	0.334061246	0.395369347	0.257212984	0.377633511	0.329167521	0.256150206	0.329167521	0.238554285	0.396815842	0.429395681	0.532224841	0.646070488	0.428597712
7.88	0.24879788	0.335317651	0.396837749	0.258266966	0.379145807	0.330501885	0.257187954	0.330501885	0.239477308	0.398391198	0.43100597	0.534294456	0.64843173	0.430224992
7.89	0.249858335	0.336576915	0.398310613	0.259322091	0.380661542	0.33183999	0.258228583	0.33183999	0.240401732	0.399970436	0.432618526	0.536368821	0.650796024	0.431854371
7.9	0.250919151	0.337839038	0.39978797	0.26037833	0.382180716	0.333181843	0.2592721	0.333181843	0.241327546	0.401553562	0.434233328	0.538447935	0.653163354	0.433485791
7.91	0.251980288	0.339104018	0.401269846	0.261435654	0.383703324	0.334527453	0.260318511	0.334527453	0.242254739	0.403140581	0.435850354	0.540531797	0.655533703	0.435119196
7.92	0.253041707	0.340371855	0.402756271	0.262494035	0.385229365	0.335876831	0.261367824	0.335876831	0.243183299	0.404731501	0.437469582	0.542620406	0.657907055	0.436754533
7.93	0.254103369	0.341642548	0.404247273	0.263553444	0.386758837	0.337229983	0.262420045	0.337229983	0.244113214	0.406326327	0.439090989	0.54471376	0.660283393	0.438391743
7.94	0.255165233	0.342916096	0.405742879	0.264613852	0.388291736	0.33858692	0.26347518	0.33858692	0.245044474	0.407925065	0.440714553	0.546811858	0.662662701	0.440030772
7.95	0.256227261	0.344192498	0.407243119	0.265675231	0.38982806	0.33994765	0.264533235	0.33994765	0.245977067	0.409527722	0.442340253	0.548914698	0.665044963	0.441671563
7.96	0.257289412	0.345471752	0.408748021	0.266737551	0.391367807	0.341312182	0.265594218	0.341312182	0.246910982	0.411134303	0.443968065	0.551022281	0.667430161	0.44331406
7.97	0.258351647	0.346753859	0.410257613	0.267800784	0.392910975	0.342680526	0.266658134	0.342680526	0.247846207	0.412744816	0.445597968	0.553134603	0.669818281	0.444958209
7.98	0.259413927	0.348038817	0.411771924	0.2688649	0.394457561	0.344052689	0.26772499	0.344052689	0.248782731	0.414359265	0.44722994	0.555251665	0.672209305	0.446603952
7.99	0.260476211	0.349326626	0.413290982	0.269929872	0.396007562	0.345428681	0.268794793	0.345428681	0.249720543	0.415977658	0.448863958	0.557373464	0.674603217	0.448251235
8	0.261538462	0.350617284	0.414814815	0.270995671	0.397560976	0.346808511	0.26986755	0.346808511	0.250659631	0.4176	0.4505	0.5595	0.677	0.4499
